,longitude,latitude
5565,-106.48070000000021,37.81130000000007
5566,-106.48070000000021,37.85400000000007
5567,-106.48070000000021,37.896700000000074
5568,-106.48070000000021,37.93940000000008
5569,-106.48070000000021,37.98210000000008
5570,-106.48070000000021,38.024800000000084
5571,-106.48070000000021,38.06750000000009
5572,-106.48070000000021,38.11020000000009
5573,-106.48070000000021,38.152900000000095
5574,-106.48070000000021,38.1956000000001
5575,-106.48070000000021,38.2383000000001
5576,-106.48070000000021,38.281000000000105
5577,-106.48070000000021,38.32370000000011
5578,-106.48070000000021,38.36640000000011
5579,-106.48070000000021,38.409100000000116
5580,-106.48070000000021,38.45180000000012
5581,-106.48070000000021,38.49450000000012
5582,-106.48070000000021,38.53720000000013
5583,-106.48070000000021,38.57990000000013
5584,-106.48070000000021,38.62260000000013
5585,-106.48070000000021,38.66530000000014
5586,-106.48070000000021,38.70800000000014
5587,-106.48070000000021,38.750700000000144
5588,-106.48070000000021,38.79340000000015
5589,-106.48070000000021,38.83610000000015
5590,-106.48070000000021,38.878800000000155
5591,-106.48070000000021,38.92150000000016
5592,-106.48070000000021,38.96420000000016
5593,-106.48070000000021,39.006900000000165
5594,-106.48070000000021,39.04960000000017
5595,-106.48070000000021,39.09230000000017
5596,-106.48070000000021,39.135000000000176
5597,-106.48070000000021,39.17770000000018
5598,-106.48070000000021,39.22040000000018
5599,-106.48070000000021,39.263100000000186
5600,-106.48070000000021,39.30580000000019
5601,-106.48070000000021,39.34850000000019
5602,-106.48070000000021,39.3912000000002
5603,-106.48070000000021,39.4339000000002
5604,-106.48070000000021,39.476600000000204
5605,-106.48070000000021,39.51930000000021
5606,-106.48070000000021,39.56200000000021
5607,-106.48070000000021,39.604700000000214
5608,-106.48070000000021,39.64740000000022
5609,-106.48070000000021,39.69010000000022
5610,-106.48070000000021,39.732800000000225
5611,-106.48070000000021,39.77550000000023
5612,-106.48070000000021,39.81820000000023
5613,-106.48070000000021,39.860900000000235
5614,-106.48070000000021,39.90360000000024
5615,-106.48070000000021,39.94630000000024
5616,-106.48070000000021,39.989000000000246
5617,-106.48070000000021,40.03170000000025
5618,-106.48070000000021,40.07440000000025
5619,-106.48070000000021,40.117100000000256
5620,-106.48070000000021,40.15980000000026
5621,-106.48070000000021,40.20250000000026
5622,-106.48070000000021,40.24520000000027
5623,-106.48070000000021,40.28790000000027
5624,-106.48070000000021,40.330600000000274
5625,-106.48070000000021,40.37330000000028
5626,-106.48070000000021,40.41600000000028
5627,-106.48070000000021,40.458700000000285
5628,-106.48070000000021,40.50140000000029
5629,-106.48070000000021,40.54410000000029
5630,-106.48070000000021,40.586800000000295
5631,-106.48070000000021,40.6295000000003
5632,-106.48070000000021,40.6722000000003
5633,-106.48070000000021,40.714900000000306
5634,-106.48070000000021,40.75760000000031
5635,-106.48070000000021,40.80030000000031
5636,-106.48070000000021,40.843000000000316
5637,-106.48070000000021,40.88570000000032
5638,-106.48070000000021,40.92840000000032
5639,-106.48070000000021,40.97110000000033
5640,-106.43800000000022,37.0
5641,-106.43800000000022,37.0427
5642,-106.43800000000022,37.08540000000001
5643,-106.43800000000022,37.12810000000001
5644,-106.43800000000022,37.170800000000014
5645,-106.43800000000022,37.21350000000002
5646,-106.43800000000022,37.25620000000002
5647,-106.43800000000022,37.298900000000025
5648,-106.43800000000022,37.34160000000003
5649,-106.43800000000022,37.38430000000003
5650,-106.43800000000022,37.427000000000035
5651,-106.43800000000022,37.46970000000004
5652,-106.43800000000022,37.51240000000004
5653,-106.43800000000022,37.555100000000046
5654,-106.43800000000022,37.59780000000005
5655,-106.43800000000022,37.64050000000005
5656,-106.43800000000022,37.683200000000056
5657,-106.43800000000022,37.72590000000006
5658,-106.43800000000022,37.76860000000006
5659,-106.43800000000022,37.81130000000007
5660,-106.43800000000022,37.85400000000007
5661,-106.43800000000022,37.896700000000074
5662,-106.43800000000022,37.93940000000008
5663,-106.43800000000022,37.98210000000008
5664,-106.43800000000022,38.024800000000084
5665,-106.43800000000022,38.06750000000009
5666,-106.43800000000022,38.11020000000009
5667,-106.43800000000022,38.152900000000095
5668,-106.43800000000022,38.1956000000001
5669,-106.43800000000022,38.2383000000001
5670,-106.43800000000022,38.281000000000105
5671,-106.43800000000022,38.32370000000011
5672,-106.43800000000022,38.36640000000011
5673,-106.43800000000022,38.409100000000116
5674,-106.43800000000022,38.45180000000012
5675,-106.43800000000022,38.49450000000012
5676,-106.43800000000022,38.53720000000013
5677,-106.43800000000022,38.57990000000013
5678,-106.43800000000022,38.62260000000013
5679,-106.43800000000022,38.66530000000014
5680,-106.43800000000022,38.70800000000014
5681,-106.43800000000022,38.750700000000144
5682,-106.43800000000022,38.79340000000015
5683,-106.43800000000022,38.83610000000015
5684,-106.43800000000022,38.878800000000155
5685,-106.43800000000022,38.92150000000016
5686,-106.43800000000022,38.96420000000016
5687,-106.43800000000022,39.006900000000165
5688,-106.43800000000022,39.04960000000017
5689,-106.43800000000022,39.09230000000017
5690,-106.43800000000022,39.135000000000176
5691,-106.43800000000022,39.17770000000018
5692,-106.43800000000022,39.22040000000018
5693,-106.43800000000022,39.263100000000186
5694,-106.43800000000022,39.30580000000019
5695,-106.43800000000022,39.34850000000019
5696,-106.43800000000022,39.3912000000002
5697,-106.43800000000022,39.4339000000002
5698,-106.43800000000022,39.476600000000204
5699,-106.43800000000022,39.51930000000021
5700,-106.43800000000022,39.56200000000021
5701,-106.43800000000022,39.604700000000214
5702,-106.43800000000022,39.64740000000022
5703,-106.43800000000022,39.69010000000022
5704,-106.43800000000022,39.732800000000225
5705,-106.43800000000022,39.77550000000023
5706,-106.43800000000022,39.81820000000023
5707,-106.43800000000022,39.860900000000235
5708,-106.43800000000022,39.90360000000024
5709,-106.43800000000022,39.94630000000024
5710,-106.43800000000022,39.989000000000246
5711,-106.43800000000022,40.03170000000025
5712,-106.43800000000022,40.07440000000025
5713,-106.43800000000022,40.117100000000256
5714,-106.43800000000022,40.15980000000026
5715,-106.43800000000022,40.20250000000026
5716,-106.43800000000022,40.24520000000027
5717,-106.43800000000022,40.28790000000027
5718,-106.43800000000022,40.330600000000274
5719,-106.43800000000022,40.37330000000028
5720,-106.43800000000022,40.41600000000028
5721,-106.43800000000022,40.458700000000285
5722,-106.43800000000022,40.50140000000029
5723,-106.43800000000022,40.54410000000029
5724,-106.43800000000022,40.586800000000295
5725,-106.43800000000022,40.6295000000003
5726,-106.43800000000022,40.6722000000003
5727,-106.43800000000022,40.714900000000306
5728,-106.43800000000022,40.75760000000031
5729,-106.43800000000022,40.80030000000031
5730,-106.43800000000022,40.843000000000316
5731,-106.43800000000022,40.88570000000032
5732,-106.43800000000022,40.92840000000032
5733,-106.43800000000022,40.97110000000033
5734,-106.39530000000022,37.0
5735,-106.39530000000022,37.0427
5736,-106.39530000000022,37.08540000000001
5737,-106.39530000000022,37.12810000000001
5738,-106.39530000000022,37.170800000000014
5739,-106.39530000000022,37.21350000000002
5740,-106.39530000000022,37.25620000000002
5741,-106.39530000000022,37.298900000000025
5742,-106.39530000000022,37.34160000000003
5743,-106.39530000000022,37.38430000000003
5744,-106.39530000000022,37.427000000000035
5745,-106.39530000000022,37.46970000000004
5746,-106.39530000000022,37.51240000000004
5747,-106.39530000000022,37.555100000000046
5748,-106.39530000000022,37.59780000000005
5749,-106.39530000000022,37.64050000000005
5750,-106.39530000000022,37.683200000000056
5751,-106.39530000000022,37.72590000000006
5752,-106.39530000000022,37.76860000000006
5753,-106.39530000000022,37.81130000000007
5754,-106.39530000000022,37.85400000000007
5755,-106.39530000000022,37.896700000000074
5756,-106.39530000000022,37.93940000000008
5757,-106.39530000000022,37.98210000000008
5758,-106.39530000000022,38.024800000000084
5759,-106.39530000000022,38.06750000000009
5760,-106.39530000000022,38.11020000000009
5761,-106.39530000000022,38.152900000000095
5762,-106.39530000000022,38.1956000000001
5763,-106.39530000000022,38.2383000000001
5764,-106.39530000000022,38.281000000000105
5765,-106.39530000000022,38.32370000000011
5766,-106.39530000000022,38.36640000000011
5767,-106.39530000000022,38.409100000000116
5768,-106.39530000000022,38.45180000000012
5769,-106.39530000000022,38.49450000000012
5770,-106.39530000000022,38.53720000000013
5771,-106.39530000000022,38.57990000000013
5772,-106.39530000000022,38.62260000000013
5773,-106.39530000000022,38.66530000000014
5774,-106.39530000000022,38.70800000000014
5775,-106.39530000000022,38.750700000000144
5776,-106.39530000000022,38.79340000000015
5777,-106.39530000000022,38.83610000000015
5778,-106.39530000000022,38.878800000000155
5779,-106.39530000000022,38.92150000000016
5780,-106.39530000000022,38.96420000000016
5781,-106.39530000000022,39.006900000000165
5782,-106.39530000000022,39.04960000000017
5783,-106.39530000000022,39.09230000000017
5784,-106.39530000000022,39.135000000000176
5785,-106.39530000000022,39.17770000000018
5786,-106.39530000000022,39.22040000000018
5787,-106.39530000000022,39.263100000000186
5788,-106.39530000000022,39.30580000000019
5789,-106.39530000000022,39.34850000000019
5790,-106.39530000000022,39.3912000000002
5791,-106.39530000000022,39.4339000000002
5792,-106.39530000000022,39.476600000000204
5793,-106.39530000000022,39.51930000000021
5794,-106.39530000000022,39.56200000000021
5795,-106.39530000000022,39.604700000000214
5796,-106.39530000000022,39.64740000000022
5797,-106.39530000000022,39.69010000000022
5798,-106.39530000000022,39.732800000000225
5799,-106.39530000000022,39.77550000000023
5800,-106.39530000000022,39.81820000000023
5801,-106.39530000000022,39.860900000000235
5802,-106.39530000000022,39.90360000000024
5803,-106.39530000000022,39.94630000000024
5804,-106.39530000000022,39.989000000000246
5805,-106.39530000000022,40.03170000000025
5806,-106.39530000000022,40.07440000000025
5807,-106.39530000000022,40.117100000000256
5808,-106.39530000000022,40.15980000000026
5809,-106.39530000000022,40.20250000000026
5810,-106.39530000000022,40.24520000000027
5811,-106.39530000000022,40.28790000000027
5812,-106.39530000000022,40.330600000000274
5813,-106.39530000000022,40.37330000000028
5814,-106.39530000000022,40.41600000000028
5815,-106.39530000000022,40.458700000000285
5816,-106.39530000000022,40.50140000000029
5817,-106.39530000000022,40.54410000000029
5818,-106.39530000000022,40.586800000000295
5819,-106.39530000000022,40.6295000000003
5820,-106.39530000000022,40.6722000000003
5821,-106.39530000000022,40.714900000000306
5822,-106.39530000000022,40.75760000000031
5823,-106.39530000000022,40.80030000000031
5824,-106.39530000000022,40.843000000000316
5825,-106.39530000000022,40.88570000000032
5826,-106.39530000000022,40.92840000000032
5827,-106.39530000000022,40.97110000000033
5828,-106.35260000000022,37.0
5829,-106.35260000000022,37.0427
5830,-106.35260000000022,37.08540000000001
5831,-106.35260000000022,37.12810000000001
5832,-106.35260000000022,37.170800000000014
5833,-106.35260000000022,37.21350000000002
5834,-106.35260000000022,37.25620000000002
5835,-106.35260000000022,37.298900000000025
5836,-106.35260000000022,37.34160000000003
5837,-106.35260000000022,37.38430000000003
5838,-106.35260000000022,37.427000000000035
5839,-106.35260000000022,37.46970000000004
5840,-106.35260000000022,37.51240000000004
5841,-106.35260000000022,37.555100000000046
5842,-106.35260000000022,37.59780000000005
5843,-106.35260000000022,37.64050000000005
5844,-106.35260000000022,37.683200000000056
5845,-106.35260000000022,37.72590000000006
5846,-106.35260000000022,37.76860000000006
5847,-106.35260000000022,37.81130000000007
5848,-106.35260000000022,37.85400000000007
5849,-106.35260000000022,37.896700000000074
5850,-106.35260000000022,37.93940000000008
5851,-106.35260000000022,37.98210000000008
5852,-106.35260000000022,38.024800000000084
5853,-106.35260000000022,38.06750000000009
5854,-106.35260000000022,38.11020000000009
5855,-106.35260000000022,38.152900000000095
5856,-106.35260000000022,38.1956000000001
5857,-106.35260000000022,38.2383000000001
5858,-106.35260000000022,38.281000000000105
5859,-106.35260000000022,38.32370000000011
5860,-106.35260000000022,38.36640000000011
5861,-106.35260000000022,38.409100000000116
5862,-106.35260000000022,38.45180000000012
5863,-106.35260000000022,38.49450000000012
5864,-106.35260000000022,38.53720000000013
5865,-106.35260000000022,38.57990000000013
5866,-106.35260000000022,38.62260000000013
5867,-106.35260000000022,38.66530000000014
5868,-106.35260000000022,38.70800000000014
5869,-106.35260000000022,38.750700000000144
5870,-106.35260000000022,38.79340000000015
5871,-106.35260000000022,38.83610000000015
5872,-106.35260000000022,38.878800000000155
5873,-106.35260000000022,38.92150000000016
5874,-106.35260000000022,38.96420000000016
5875,-106.35260000000022,39.006900000000165
5876,-106.35260000000022,39.04960000000017
5877,-106.35260000000022,39.09230000000017
5878,-106.35260000000022,39.135000000000176
5879,-106.35260000000022,39.17770000000018
5880,-106.35260000000022,39.22040000000018
5881,-106.35260000000022,39.263100000000186
5882,-106.35260000000022,39.30580000000019
5883,-106.35260000000022,39.34850000000019
5884,-106.35260000000022,39.3912000000002
5885,-106.35260000000022,39.4339000000002
5886,-106.35260000000022,39.476600000000204
5887,-106.35260000000022,39.51930000000021
5888,-106.35260000000022,39.56200000000021
5889,-106.35260000000022,39.604700000000214
5890,-106.35260000000022,39.64740000000022
5891,-106.35260000000022,39.69010000000022
5892,-106.35260000000022,39.732800000000225
5893,-106.35260000000022,39.77550000000023
5894,-106.35260000000022,39.81820000000023
5895,-106.35260000000022,39.860900000000235
5896,-106.35260000000022,39.90360000000024
5897,-106.35260000000022,39.94630000000024
5898,-106.35260000000022,39.989000000000246
5899,-106.35260000000022,40.03170000000025
5900,-106.35260000000022,40.07440000000025
5901,-106.35260000000022,40.117100000000256
5902,-106.35260000000022,40.15980000000026
5903,-106.35260000000022,40.20250000000026
5904,-106.35260000000022,40.24520000000027
5905,-106.35260000000022,40.28790000000027
5906,-106.35260000000022,40.330600000000274
5907,-106.35260000000022,40.37330000000028
5908,-106.35260000000022,40.41600000000028
5909,-106.35260000000022,40.458700000000285
5910,-106.35260000000022,40.50140000000029
5911,-106.35260000000022,40.54410000000029
5912,-106.35260000000022,40.586800000000295
5913,-106.35260000000022,40.6295000000003
5914,-106.35260000000022,40.6722000000003
5915,-106.35260000000022,40.714900000000306
5916,-106.35260000000022,40.75760000000031
5917,-106.35260000000022,40.80030000000031
5918,-106.35260000000022,40.843000000000316
5919,-106.35260000000022,40.88570000000032
5920,-106.35260000000022,40.92840000000032
5921,-106.35260000000022,40.97110000000033
5922,-106.30990000000023,37.0
5923,-106.30990000000023,37.0427
5924,-106.30990000000023,37.08540000000001
5925,-106.30990000000023,37.12810000000001
5926,-106.30990000000023,37.170800000000014
5927,-106.30990000000023,37.21350000000002
5928,-106.30990000000023,37.25620000000002
5929,-106.30990000000023,37.298900000000025
5930,-106.30990000000023,37.34160000000003
5931,-106.30990000000023,37.38430000000003
5932,-106.30990000000023,37.427000000000035
5933,-106.30990000000023,37.46970000000004
5934,-106.30990000000023,37.51240000000004
5935,-106.30990000000023,37.555100000000046
5936,-106.30990000000023,37.59780000000005
5937,-106.30990000000023,37.64050000000005
5938,-106.30990000000023,37.683200000000056
5939,-106.30990000000023,37.72590000000006
5940,-106.30990000000023,37.76860000000006
5941,-106.30990000000023,37.81130000000007
5942,-106.30990000000023,37.85400000000007
5943,-106.30990000000023,37.896700000000074
5944,-106.30990000000023,37.93940000000008
5945,-106.30990000000023,37.98210000000008
5946,-106.30990000000023,38.024800000000084
5947,-106.30990000000023,38.06750000000009
5948,-106.30990000000023,38.11020000000009
5949,-106.30990000000023,38.152900000000095
5950,-106.30990000000023,38.1956000000001
5951,-106.30990000000023,38.2383000000001
5952,-106.30990000000023,38.281000000000105
5953,-106.30990000000023,38.32370000000011
5954,-106.30990000000023,38.36640000000011
5955,-106.30990000000023,38.409100000000116
5956,-106.30990000000023,38.45180000000012
5957,-106.30990000000023,38.49450000000012
5958,-106.30990000000023,38.53720000000013
5959,-106.30990000000023,38.57990000000013
5960,-106.30990000000023,38.62260000000013
5961,-106.30990000000023,38.66530000000014
5962,-106.30990000000023,38.70800000000014
5963,-106.30990000000023,38.750700000000144
5964,-106.30990000000023,38.79340000000015
5965,-106.30990000000023,38.83610000000015
5966,-106.30990000000023,38.878800000000155
5967,-106.30990000000023,38.92150000000016
5968,-106.30990000000023,38.96420000000016
5969,-106.30990000000023,39.006900000000165
5970,-106.30990000000023,39.04960000000017
5971,-106.30990000000023,39.09230000000017
5972,-106.30990000000023,39.135000000000176
5973,-106.30990000000023,39.17770000000018
5974,-106.30990000000023,39.22040000000018
5975,-106.30990000000023,39.263100000000186
5976,-106.30990000000023,39.30580000000019
5977,-106.30990000000023,39.34850000000019
5978,-106.30990000000023,39.3912000000002
5979,-106.30990000000023,39.4339000000002
5980,-106.30990000000023,39.476600000000204
5981,-106.30990000000023,39.51930000000021
5982,-106.30990000000023,39.56200000000021
5983,-106.30990000000023,39.604700000000214
5984,-106.30990000000023,39.64740000000022
5985,-106.30990000000023,39.69010000000022
5986,-106.30990000000023,39.732800000000225
5987,-106.30990000000023,39.77550000000023
5988,-106.30990000000023,39.81820000000023
5989,-106.30990000000023,39.860900000000235
5990,-106.30990000000023,39.90360000000024
5991,-106.30990000000023,39.94630000000024
5992,-106.30990000000023,39.989000000000246
5993,-106.30990000000023,40.03170000000025
5994,-106.30990000000023,40.07440000000025
5995,-106.30990000000023,40.117100000000256
5996,-106.30990000000023,40.15980000000026
5997,-106.30990000000023,40.20250000000026
5998,-106.30990000000023,40.24520000000027
5999,-106.30990000000023,40.28790000000027
6000,-106.30990000000023,40.330600000000274
6001,-106.30990000000023,40.37330000000028
6002,-106.30990000000023,40.41600000000028
6003,-106.30990000000023,40.458700000000285
6004,-106.30990000000023,40.50140000000029
6005,-106.30990000000023,40.54410000000029
6006,-106.30990000000023,40.586800000000295
6007,-106.30990000000023,40.6295000000003
6008,-106.30990000000023,40.6722000000003
6009,-106.30990000000023,40.714900000000306
6010,-106.30990000000023,40.75760000000031
6011,-106.30990000000023,40.80030000000031
6012,-106.30990000000023,40.843000000000316
6013,-106.30990000000023,40.88570000000032
6014,-106.30990000000023,40.92840000000032
6015,-106.30990000000023,40.97110000000033
6016,-106.26720000000023,37.0
6017,-106.26720000000023,37.0427
6018,-106.26720000000023,37.08540000000001
6019,-106.26720000000023,37.12810000000001
6020,-106.26720000000023,37.170800000000014
6021,-106.26720000000023,37.21350000000002
6022,-106.26720000000023,37.25620000000002
6023,-106.26720000000023,37.298900000000025
6024,-106.26720000000023,37.34160000000003
6025,-106.26720000000023,37.38430000000003
6026,-106.26720000000023,37.427000000000035
6027,-106.26720000000023,37.46970000000004
6028,-106.26720000000023,37.51240000000004
6029,-106.26720000000023,37.555100000000046
6030,-106.26720000000023,37.59780000000005
6031,-106.26720000000023,37.64050000000005
6032,-106.26720000000023,37.683200000000056
6033,-106.26720000000023,37.72590000000006
6034,-106.26720000000023,37.76860000000006
6035,-106.26720000000023,37.81130000000007
6036,-106.26720000000023,37.85400000000007
6037,-106.26720000000023,37.896700000000074
6038,-106.26720000000023,37.93940000000008
6039,-106.26720000000023,37.98210000000008
6040,-106.26720000000023,38.024800000000084
6041,-106.26720000000023,38.06750000000009
6042,-106.26720000000023,38.11020000000009
6043,-106.26720000000023,38.152900000000095
6044,-106.26720000000023,38.1956000000001
6045,-106.26720000000023,38.2383000000001
6046,-106.26720000000023,38.281000000000105
6047,-106.26720000000023,38.32370000000011
6048,-106.26720000000023,38.36640000000011
6049,-106.26720000000023,38.409100000000116
6050,-106.26720000000023,38.45180000000012
6051,-106.26720000000023,38.49450000000012
6052,-106.26720000000023,38.53720000000013
6053,-106.26720000000023,38.57990000000013
6054,-106.26720000000023,38.62260000000013
6055,-106.26720000000023,38.66530000000014
6056,-106.26720000000023,38.70800000000014
6057,-106.26720000000023,38.750700000000144
6058,-106.26720000000023,38.79340000000015
6059,-106.26720000000023,38.83610000000015
6060,-106.26720000000023,38.878800000000155
6061,-106.26720000000023,38.92150000000016
6062,-106.26720000000023,38.96420000000016
6063,-106.26720000000023,39.006900000000165
